epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,780.251,1.86091,3.23718,1.53577,0.36569,0.27472,0.2273,0.09712,2.1166,3.86861,1.82078,0.000302687,0.000302687,0.000302687
2,1573.95,1.77505,2.3234,1.48185,0.36864,0.29469,0.2479,0.10456,2.14413,3.66098,1.8393,0.000599691,0.000599691,0.000599691
